time,roll,pitch,yaw,gyro[0],gyro[1],gyro[2],accel[0],accel[1],accel[2],zrange,zfiltered,pressure,hrange[0],hrange[1],hrange[2],rcChannel[0],rcChannel[1],rcChannel[2],rcChannel[3],rcChannel[4],rcChannel[5],rcChannel[6],rcChannel[7],filtered_accel[0]
946685003.785308,-0.0069813169538974762,-0.022689281031489372,-0.045378562062978745,-0.23038345575332642,0.11868239194154739,0.024434609338641167,-0.46799999475479126,0.34299999475479126,-9.8430004119873047,0.039000000804662704,0.039000000804662704,24960.0,0.0020000000949949026,0.0,0.0030000000260770321,0.0040000001899898052,0.0,-0.11599999666213989,-0.95300000905990601,-0.052000001072883606,-0.460999995470047,-0.028999999165534973,-0.026000000536441803,-0.44098534961813129
946685003.82433999,-0.0069813169538974762,-0.022689281031489372,-0.045378562062978745,0.26529005169868469,-0.23911011219024658,0.10297442227602005,0.18700000643730164,0.030999999493360519,-10.062000274658203,0.039000000804662704,0.039000000804662704,24960.0,0.0020000000949949026,0.02199999988079071,0.0,0.0040000001899898052,0.0,-0.11900000274181366,-0.95300000905990601,-0.052000001072883606,-0.460999995470047,-0.028999999165534973,-0.028999999165534973,-0.12699267159041483
946685003.86346352,-0.0069813169538974762,-0.022689281031489372,-0.041887901723384857,-0.42411500215530396,0.040142573416233063,0.089011788368225098,-0.96799999475479126,0.31200000643730164,-10.156000137329102,0.059000000357627869,0.059000000357627869,24960.0,0.0040000001899898052,0.0040000001899898052,0.010999999940395355,0.0040000001899898052,0.0,-0.11599999666213989,-0.95300000905990601,-0.052000001072883606,-0.460999995470047,-0.028999999165534973,-0.026000000536441803,-0.54749633317260304
946685003.9024955,-0.010471975430846214,-0.022689281031489372,-0.038397245109081268,-0.12217304855585098,0.068067841231822968,0.050614546984434128,-0.061999998986721039,0.43700000643730164,-10.437000274658203,0.059000000357627869,0.059000000357627869,24960.0,0.0020000000949949026,0.0010000000474974513,0.0030000000260770321,0.0040000001899898052,0.0,-0.11599999666213989,-0.95300000905990601,-0.052000001072883606,-0.460999995470047,-0.028999999165534973,-0.026000000536441803,-0.30474816607966204
946685003.94949257,-0.010471975430846214,-0.020943950861692429,-0.038397245109081268,0.44854962825775146,0.054105207324028015,0.083775803446769714,-0.31200000643730164,0.030999999493360519,-10.125,0.039000000804662704,0.039000000804662704,24960.0,0.061000000685453415,0.010999999940395355,0.0030000000260770321,0.0040000001899898052,0.0,-0.11599999666213989,-0.95300000905990601,-0.052000001072883606,-0.45800000429153442,-0.028999999165534973,-0.026000000536441803,-0.30837408625848184
946685003.98846352,-0.010471975430846214,-0.020943950861692429,-0.034906584769487381,-0.29670596122741699,-0.10297442227602005,0.019198622554540634,-0.34299999475479126,-0.061999998986721039,-9.9370002746582031,0.039000000804662704,0.039000000804662704,24960.0,0.0010000000474974513,0.0020000000949949026,0.0040000001899898052,0.0040000001899898052,0.0,-0.11599999666213989,-0.95300000905990601,-0.052000001072883606,-0.460999995470047,-0.028999999165534973,-0.026000000536441803,-0.32568704050663655
946685004.019683,-0.0069813169538974762,-0.020943950861692429,-0.034906584769487381,-0.3508111834526062,-0.25307273864746094,0.012217304669320583,-0.18700000643730164,-0.28099998831748962,-9.625,0.039000000804662704,0.039000000804662704,24960.0,0.0020000000949949026,0.0030000000260770321,0.0,0.0040000001899898052,0.0,-0.11599999666213989,-0.95300000905990601,-0.052000001072883606,-0.45800000429153442,-0.028999999165534973,-0.026000000536441803,-0.25634352347196909
946685004.05090249,-0.010471975430846214,-0.022689281031489372,-0.034906584769487381,0.25307273864746094,0.13962633907794952,0.08203047513961792,-0.093000002205371857,0.093000002205371857,-9.9680004119873047,0.039000000804662704,0.039000000804662704,24960.0,0.0,0.0010000000474974513,0.0,0.0040000001899898052,0.0,-0.11599999666213989,-0.95300000905990601,-0.052000001072883606,-0.460999995470047,-0.023000000044703484,-0.026000000536441803,-0.17467176283867047
946685004.09002602,-0.010471975430846214,-0.020943950861692429,-0.029670597985386848,0.1483529806137085,0.0034906584769487381,0.10471975803375244,-0.15600000321865082,0.53100001811981201,-10.156000137329102,0.059000000357627869,0.059000000357627869,24960.0,0.063000001013278961,0.004999999888241291,0.0040000001899898052,0.0040000001899898052,0.0,-0.11599999666213989,-0.95300000905990601,-0.052000001072883606,-0.460999995470047,-0.023000000044703484,-0.026000000536441803,-0.16533588302866065
946685004.129058,-0.010471975430846214,-0.019198622554540634,-0.02617993950843811,0.043633230030536652,0.1762782484292984,0.16755160689353943,0.28099998831748962,-0.15600000321865082,-10.0,0.059000000357627869,0.059000000357627869,24960.0,0.004999999888241291,0.024000000208616257,0.0030000000260770321,0.0040000001899898052,0.0,-0.11900000274181366,-0.95300000905990601,-0.052000001072883606,-0.460999995470047,-0.023000000044703484,-0.026000000536441803,0.057832052644414489
946685004.1681205,-0.010471975430846214,-0.01745329238474369,-0.022689281031489372,-0.085521131753921509,-0.27401667833328247,0.047123890370130539,-0.030999999493360519,-0.125,-9.6870002746582031,0.039000000804662704,0.039000000804662704,24960.0,0.0020000000949949026,0.0080000003799796104,0.0,0.0040000001899898052,0.0,-0.11599999666213989,-0.95300000905990601,-0.052000001072883606,-0.460999995470047,-0.023000000044703484,-0.026000000536441803,0.013416026575526985
946685004.207183,-0.010471975430846214,-0.020943950861692429,-0.022689281031489372,0.24085544049739838,0.32812190055847168,-0.11344639956951141,-0.5,0.43700000643730164,-9.5,0.039000000804662704,0.039000000804662704,24960.0,0.0,0.0020000000949949026,0.0010000000474974513,0.0040000001899898052,0.0,-0.11900000274181366,-0.95300000905990601,-0.052000001072883606,-0.460999995470047,-0.023000000044703484,-0.026000000536441803,-0.24329198671223651
946685004.2462455,-0.010471975430846214,-0.020943950861692429,-0.022689281031489372,0.0034906584769487381,0.24085544049739838,-0.031415928155183792,-0.84299999475479126,0.5,-9.875,0.039000000804662704,0.039000000804662704,24960.0,0.0,0.0,0.0010000000474974513,0.0040000001899898052,0.0,-0.12099999934434891,-0.95300000905990601,-0.052000001072883606,-0.460999995470047,-0.026000000536441803,-0.026000000536441803,-0.54314599073351388
946685004.285308,-0.013962633907794952,-0.020943950861692429,-0.02617993950843811,0.0087266461923718452,-0.36128315329551697,0.0052359877154231071,-0.75,-0.34299999475479126,-10.093000411987305,0.039000000804662704,0.039000000804662704,24960.0,0.0010000000474974513,0.0,0.004999999888241291,0.0040000001899898052,0.0,-0.12099999934434891,-0.95300000905990601,-0.052000001072883606,-0.460999995470047,-0.023000000044703484,-0.026000000536441803,-0.64657299536675694
946685004.3243705,-0.013962633907794952,-0.019198622554540634,-0.022689281031489372,0.3211405873298645,-0.27401667833328247,0.13439035415649414,0.28099998831748962,-0.093000002205371857,-9.875,0.039000000804662704,0.039000000804662704,24960.0,0.004999999888241291,0.0010000000474974513,0.0020000000949949026,0.0040000001899898052,0.0,-0.12099999934434891,-0.95300000905990601,-0.052000001072883606,-0.460999995470047,-0.026000000536441803,-0.026000000536441803,-0.18278650352463366
946685004.36349404,-0.010471975430846214,-0.020943950861692429,-0.022689281031489372,0.087266460061073303,-0.10297442227602005,0.024434609338641167,0.15600000321865082,0.28099998831748962,-9.8120002746582031,0.039000000804662704,0.039000000804662704,24960.0,0.063000001013278961,0.0,0.0060000000521540642,0.0040000001899898052,0.0,-0.11900000274181366,-0.95300000905990601,-0.052000001072883606,-0.460999995470047,-0.026000000536441803,-0.026000000536441803,-0.013393250152991421
946685004.40255654,-0.013962633907794952,-0.019198622554540634,-0.019198622554540634,0.36651915311813354,-0.17453292012214661,0.12566371262073517,0.78100001811981201,-0.56199997663497925,-9.625,0.039000000804662704,0.039000000804662704,24960.0,0.0040000001899898052,0.0030000000260770321,0.0040000001899898052,0.0030000000260770321,0.0,-0.11599999666213989,-0.95300000905990601,-0.052000001072883606,-0.460999995470047,-0.026000000536441803,-0.026000000536441803,0.3838033839834103
946685004.441558,-0.010471975430846214,-0.01745329238474369,-0.019198622554540634,0.019198622554540634,-0.116937056183815,-0.068067841231822968,0.030999999493360519,-0.53100001811981201,-9.9680004119873047,0.039000000804662704,0.039000000804662704,24960.0,0.004999999888241291,0.0010000000474974513,0.004999999888241291,0.0040000001899898052,0.0,-0.11400000005960464,-0.95300000905990601,-0.052000001072883606,-0.460999995470047,-0.026000000536441803,-0.026000000536441803,0.20740169173838541
946685004.472808,-0.010471975430846214,-0.01745329238474369,-0.019198622554540634,0.31241393089294434,0.061086524277925491,-0.092502452433109283,-0.125,-0.125,-9.5310001373291016,0.039000000804662704,0.039000000804662704,24960.0,0.061999998986721039,0.0020000000949949026,0.004999999888241291,0.0040000001899898052,0.0,-0.11400000005960464,-0.95300000905990601,-0.052000001072883606,-0.460999995470047,-0.026000000536441803,-0.026000000536441803,0.041200845869192704
946685004.5118705,-0.0069813169538974762,-0.013962633907794952,-0.022689281031489372,-0.23387411236763,-0.18849556148052216,0.059341195970773697,-0.43700000643730164,-0.030999999493360519,-10.0,0.039000000804662704,0.039000000804662704,24960.0,0.0020000000949949026,0.0,0.010999999940395355,0.0040000001899898052,0.0,-0.11400000005960464,-0.95300000905990601,-0.052000001072883606,-0.460999995470047,-0.026000000536441803,-0.026000000536441803,-0.19789958028405447
946685004.5431205,-0.010471975430846214,-0.013962633907794952,-0.019198622554540634,0.015707964077591896,-0.22514747083187103,-0.0069813169538974762,-0.81199997663497925,0.030999999493360519,-9.8430004119873047,0.039000000804662704,0.039000000804662704,24960.0,0.0040000001899898052,0.010999999940395355,0.0040000001899898052,0.0040000001899898052,0.0,-0.11599999666213989,-0.95300000905990601,-0.052000001072883606,-0.460999995470047,-0.023000000044703484,-0.026000000536441803,-0.50494977845951683
946685004.582183,-0.010471975430846214,-0.019198622554540634,-0.022689281031489372,-0.23561945557594299,-0.052359879016876221,-0.031415928155183792,-0.15600000321865082,-0.093000002205371857,-10.218000411987305,0.039000000804662704,0.039000000804662704,24960.0,0.0030000000260770321,0.0030000000260770321,0.004999999888241291,0.0040000001899898052,0.0,-0.11599999666213989,-0.95300000905990601,-0.052000001072883606,-0.460999995470047,-0.026000000536441803,-0.026000000536441803,-0.33047489083908382
946685004.6212455,-0.013962633907794952,-0.019198622554540634,-0.022689281031489372,-0.068067841231822968,-0.28972464799880981,-0.012217304669320583,-0.59299999475479126,0.030999999493360519,-10.125,0.039000000804662704,0.039000000804662704,24960.0,0.0,0.0,0.0040000001899898052,0.0040000001899898052,0.0,-0.11400000005960464,-0.95300000905990601,-0.052000001072883606,-0.460999995470047,-0.026000000536441803,-0.026000000536441803,-0.46173744279693751
946685004.66033852,-0.010471975430846214,-0.013962633907794952,-0.022689281031489372,-0.092502452433109283,-0.30368730425834656,0.010471975430846214,-0.71799999475479126,-0.125,-9.9370002746582031,0.039000000804662704,0.039000000804662704,24960.0,0.0040000001899898052,0.0070000002160668373,0.0020000000949949026,0.0040000001899898052,0.0,-0.11400000005960464,-0.95300000905990601,-0.052000001072883606,-0.460999995470047,-0.026000000536441803,-0.026000000536441803,-0.58986871877586444
946685004.69940102,-0.013962633907794952,-0.01745329238474369,-0.019198622554540634,0.20420351624488831,-0.12391837686300278,0.022689281031489372,0.31200000643730164,0.43700000643730164,-10.093000411987305,0.039000000804662704,0.039000000804662704,24960.0,0.0,0.0,0.0,0.0040000001899898052,0.0,-0.11400000005960464,-0.95300000905990601,-0.052000001072883606,-0.45800000429153442,-0.026000000536441803,-0.026000000536441803,-0.1389343561692814
946685004.738433,-0.010471975430846214,-0.01745329238474369,-0.019198622554540634,0.085521131753921509,0.51487213373184204,-0.071558497846126556,0.21799999475479126,0.28099998831748962,-9.9680004119873047,0.039000000804662704,0.039000000804662704,24960.0,0.0020000000949949026,0.0010000000474974513,0.0,0.0040000001899898052,0.0,-0.11599999666213989,-0.95300000905990601,-0.052000001072883606,-0.460999995470047,-0.026000000536441803,-0.026000000536441803,0.039532819292754928
946685004.7774955,-0.010471975430846214,-0.019198622554540634,-0.022689281031489372,0.024434609338641167,-0.25307273864746094,-0.0052359877154231071,-0.71799999475479126,-0.15600000321865082,-10.656000137329102,0.039000000804662704,0.039000000804662704,24960.0,0.0,0.0,0.0060000000521540642,0.0040000001899898052,0.0,-0.11599999666213989,-0.95300000905990601,-0.052000001072883606,-0.460999995470047,-0.028999999165534973,-0.026000000536441803,-0.33923358773101819
946685004.82433999,-0.013962633907794952,-0.01745329238474369,-0.022689281031489372,-0.10646508634090424,0.41364303231239319,-0.12391837686300278,-0.46799999475479126,-0.030999999493360519,-9.8430004119873047,0.039000000804662704,0.039000000804662704,24960.0,0.0030000000260770321,0.0,0.0020000000949949026,0.0040000001899898052,0.0,-0.11599999666213989,-0.95300000905990601,-0.052000001072883606,-0.460999995470047,-0.028999999165534973,-0.026000000536441803,-0.40361679124290473
946685004.86340249,-0.013962633907794952,-0.01745329238474369,-0.02617993950843811,0.080285146832466125,-0.10995574295520782,0.013962633907794952,-0.030999999493360519,0.43700000643730164,-9.9060001373291016,0.039000000804662704,0.039000000804662704,24960.0,0.054999999701976776,0.0,0.008999999612569809,0.0040000001899898052,0.0,-0.11900000274181366,-0.95300000905990601,-0.052000001072883606,-0.460999995470047,-0.026000000536441803,-0.026000000536441803,-0.21730839536813262
946685004.894683,-0.013962633907794952,-0.019198622554540634,-0.02617993950843811,0.10995574295520782,-0.20245818793773651,0.024434609338641167,-0.061999998986721039,-0.061999998986721039,-10.281000137329102,0.039000000804662704,0.039000000804662704,24960.0,0.0,0.0,0.0040000001899898052,0.0040000001899898052,0.0,-0.11599999666213989,-0.95300000905990601,-0.052000001072883606,-0.460999995470047,-0.026000000536441803,-0.026000000536441803,-0.13965419717742683
946685004.9337455,-0.013962633907794952,-0.019198622554540634,-0.02617993950843811,0.052359879016876221,-0.022689281031489372,-0.12042772024869919,-0.093000002205371857,-0.65600001811981201,-10.25,0.039000000804662704,0.039000000804662704,24960.0,0.054999999701976776,0.0099999997764825821,0.004999999888241291,0.0040000001899898052,0.0,-0.11900000274181366,-0.95300000905990601,-0.052000001072883606,-0.460999995470047,-0.026000000536441803,-0.026000000536441803,-0.11632709969139934
946685004.9649955,-0.013962633907794952,-0.019198622554540634,-0.02617993950843811,-0.25481808185577393,-0.059341195970773697,0.062831856310367584,-0.75,0.59299999475479126,-9.8120002746582031,0.039000000804662704,0.039000000804662704,24960.0,0.0040000001899898052,0.010999999940395355,0.0040000001899898052,0.0060000000521540642,0.0,-0.12099999934434891,-0.95300000905990601,-0.052000001072883606,-0.460999995470047,-0.026000000536441803,-0.026000000536441803,-0.43316354984569966
946685005.00408852,-0.013962633907794952,-0.020943950861692429,-0.022689281031489372,-0.15707963705062866,-0.022689281031489372,0.0087266461923718452,-0.40599998831748962,0.59299999475479126,-10.343000411987305,0.039000000804662704,0.039000000804662704,24960.0,0.0,0.0,0.0040000001899898052,0.0060000000521540642,0.0,-0.12099999934434891,-0.95300000905990601,-0.052000001072883606,-0.460999995470047,-0.026000000536441803,-0.026000000536441803,-0.41958176908159461
946685005.0431205,-0.010471975430846214,-0.020943950861692429,-0.022689281031489372,0.23911011219024658,0.11868239194154739,0.064577184617519379,-0.46799999475479126,0.625,-10.156000137329102,0.039000000804662704,0.039000000804662704,24960.0,0.0010000000474974513,0.0,0.0020000000949949026,0.0060000000521540642,0.0,-0.11900000274181366,-0.95300000905990601,-0.052000001072883606,-0.460999995470047,-0.028999999165534973,-0.026000000536441803,-0.44379088191819294
946685005.08224404,-0.010471975430846214,-0.020943950861692429,-0.019198622554540634,-0.45902159810066223,-0.16755160689353943,0.073303826153278351,0.28099998831748962,-0.15600000321865082,-10.156000137329102,0.039000000804662704,0.039000000804662704,24960.0,0.0,0.0,0.0,0.0060000000521540642,0.0,-0.12099999934434891,-0.95300000905990601,-0.052000001072883606,-0.460999995470047,-0.028999999165534973,-0.026000000536441803,-0.081395446800351656
946685005.12130654,-0.010471975430846214,-0.020943950861692429,-0.019198622554540634,-0.36477380990982056,-0.10297442227602005,-0.048869218677282333,-0.875,0.25,-10.093000411987305,0.039000000804662704,0.039000000804662704,24960.0,0.0040000001899898052,0.0,0.004999999888241291,0.0060000000521540642,0.0,-0.11900000274181366,-0.95300000905990601,-0.052000001072883606,-0.460999995470047,-0.028999999165534973,-0.026000000536441803,-0.47819772340017586
946685005.16033852,-0.010471975430846214,-0.019198622554540634,-0.022689281031489372,0.10821041464805603,0.57944929599761963,-0.080285146832466125,0.0,0.31200000643730164,-9.75,0.039000000804662704,0.039000000804662704,24960.0,0.0,0.010999999940395355,0.0040000001899898052,0.0060000000521540642,0.0,-0.11900000274181366,-0.95300000905990601,-0.052000001072883606,-0.460999995470047,-0.026000000536441803,-0.026000000536441803,-0.23909886170008793
946685005.19940102,-0.010471975430846214,-0.019198622554540634,-0.022689281031489372,-0.036651913076639175,-0.36128315329551697,0.040142573416233063,0.25,0.46799999475479126,-10.093000411987305,0.039000000804662704,0.039000000804662704,24960.0,0.004999999888241291,0.0080000003799796104,0.0010000000474974513,0.0060000000521540642,0.0,-0.11900000274181366,-0.95300000905990601,-0.052000001072883606,-0.460999995470047,-0.026000000536441803,-0.026000000536441803,0.005450569149956036
946685005.238433,-0.010471975430846214,-0.019198622554540634,-0.022689281031489372,0.19896753132343292,-0.022689281031489372,-0.012217304669320583,-0.46799999475479126,-0.28099998831748962,-10.0,0.039000000804662704,0.039000000804662704,24960.0,0.0030000000260770321,0.0040000001899898052,0.0040000001899898052,0.0060000000521540642,0.0,-0.11900000274181366,-0.95300000905990601,-0.052000001072883606,-0.460999995470047,-0.026000000536441803,-0.026000000536441803,-0.23127471280241763
946685005.2774955,-0.0069813169538974762,-0.01745329238474369,-0.02617993950843811,-0.15358898043632507,0.45727625489234924,-0.16406095027923584,-0.030999999493360519,0.34299999475479126,-9.625,0.039000000804662704,0.039000000804662704,24960.0,0.0020000000949949026,0.0,0.0030000000260770321,0.0060000000521540642,0.0,-0.11900000274181366,-0.95300000905990601,-0.052000001072883606,-0.460999995470047,-0.026000000536441803,-0.026000000536441803,-0.13113735614788907
946685005.31658852,-0.0069813169538974762,-0.01745329238474369,-0.02617993950843811,0.24260076880455017,-0.34732052683830261,-0.034906584769487381,0.0,-0.125,-10.25,0.039000000804662704,0.039000000804662704,24960.0,0.0030000000260770321,0.0010000000474974513,0.0010000000474974513,0.0060000000521540642,0.0,-0.11900000274181366,-0.95300000905990601,-0.052000001072883606,-0.460999995470047,-0.028999999165534973,-0.026000000536441803,-0.065568678073944536
946685005.35565102,-0.0069813169538974762,-0.013962633907794952,-0.02617993950843811,0.34906584024429321,-0.16057029366493225,0.033161256462335587,0.0,-0.15600000321865082,-10.406000137329102,0.039000000804662704,0.039000000804662704,24960.0,0.0040000001899898052,0.0,0.0,0.0040000001899898052,0.0,-0.11599999666213989,-0.95300000905990601,-0.052000001072883606,-0.460999995470047,-0.028999999165534973,-0.026000000536441803,-0.032784339036972268
946685005.38683999,-0.0069813169538974762,-0.012217304669320583,-0.02617993950843811,-0.13962633907794952,0.11868239194154739,-0.059341195970773697,0.18700000643730164,0.5,-9.875,0.039000000804662704,0.039000000804662704,24960.0,0.0,0.0,0.0030000000260770321,0.0040000001899898052,0.0,-0.11900000274181366,-0.95300000905990601,-0.052000001072883606,-0.460999995470047,-0.028999999165534973,-0.026000000536441803,0.077107833700164691
946685005.425933,-0.0069813169538974762,-0.013962633907794952,-0.02617993950843811,-0.076794490218162537,0.19722220301628113,0.0034906584769487381,0.030999999493360519,-0.31200000643730164,-9.5310001373291016,0.039000000804662704,0.039000000804662704,24960.0,0.008999999612569809,0.0,0.0,0.0040000001899898052,0.0,-0.11900000274181366,-0.95300000905990601,-0.052000001072883606,-0.460999995470047,-0.028999999165534973,-0.026000000536441803,0.054053916596762605
946685005.4649955,-0.010471975430846214,-0.013962633907794952,-0.022689281031489372,-0.087266460061073303,0.11868239194154739,-0.071558497846126556,-0.65600001811981201,0.625,-10.312000274658203,0.039000000804662704,0.039000000804662704,24960.0,0.0,0.0020000000949949026,0.0010000000474974513,0.0040000001899898052,0.0,-0.11900000274181366,-0.95300000905990601,-0.052000001072883606,-0.460999995470047,-0.028999999165534973,-0.026000000536441803,-0.3009730507615247
946685005.50408852,-0.010471975430846214,-0.013962633907794952,-0.022689281031489372,0.53581607341766357,-0.045378562062978745,0.087266460061073303,0.28099998831748962,0.15600000321865082,-9.7810001373291016,0.039000000804662704,0.039000000804662704,24960.0,0.0040000001899898052,0.0080000003799796104,0.004999999888241291,0.0040000001899898052,0.0,-0.11599999666213989,-0.95300000905990601,-0.052000001072883606,-0.460999995470047,-0.028999999165534973,-0.026000000536441803,-0.0099865312220175362
946685005.5431205,-0.0069813169538974762,-0.013962633907794952,-0.022689281031489372,-0.28274333477020264,-0.18151424825191498,0.027925267815589905,0.125,-0.15600000321865082,-9.4060001373291016,0.039000000804662704,0.039000000804662704,24960.0,0.0010000000474974513,0.0070000002160668373,0.0020000000949949026,0.0040000001899898052,0.0,-0.11599999666213989,-0.95300000905990601,-0.052000001072883606,-0.460999995470047,-0.028999999165534973,-0.026000000536441803,0.057506734388991232
946685005.58221352,-0.0069813169538974762,-0.013962633907794952,-0.019198622554540634,-0.28797933459281921,-0.34732052683830261,-0.020943950861692429,-0.90600001811981201,-0.15600000321865082,-9.875,0.039000000804662704,0.039000000804662704,24960.0,0.0040000001899898052,0.0,0.0040000001899898052,0.0040000001899898052,0.0,-0.11599999666213989,-0.95300000905990601,-0.052000001072883606,-0.460999995470047,-0.028999999165534973,-0.026000000536441803,-0.42424664186541039
946685005.613433,-0.0069813169538974762,-0.013962633907794952,-0.019198622554540634,0.26703536510467529,0.16929693520069122,-0.022689281031489372,0.43700000643730164,0.53100001811981201,-9.8120002746582031,0.039000000804662704,0.039000000804662704,24960.0,0.0040000001899898052,0.0,0.0040000001899898052,0.0040000001899898052,0.0,-0.11900000274181366,-0.95300000905990601,-0.052000001072883606,-0.460999995470047,-0.028999999165534973,-0.026000000536441803,0.0063766822859456229
946685005.65277016,-0.0069813169538974762,-0.013962633907794952,-0.022689281031489372,0.21118484437465668,0.33510321378707886,-0.10821041464805603,0.375,0.43700000643730164,-9.8430004119873047,0.039000000804662704,0.039000000804662704,24960.0,0.063000001013278961,0.0,0.0030000000260770321,0.0040000001899898052,0.0,-0.11900000274181366,-0.95300000905990601,-0.052000001072883606,-0.460999995470047,-0.028999999165534973,-0.026000000536441803,0.19068834114297281
946685005.69943154,-0.0034906584769487381,-0.013962633907794952,-0.02617993950843811,0.17278759181499481,0.090757124125957489,-0.054105207324028015,0.030999999493360519,0.375,-9.3430004119873047,0.039000000804662704,0.039000000804662704,24960.0,0.0040000001899898052,0.0020000000949949026,0.0030000000260770321,0.0040000001899898052,0.0,-0.11900000274181366,-0.95300000905990601,-0.048999998718500137,-0.460999995470047,-0.028999999165534973,-0.026000000536441803,0.11084417031816667
